Date,Tin_measured,Tin_estimated,residual_c,segment_id,gap_before,Tout,Qhvac_W_A,tout_train_quantile_regime,regime_bias_c,Tin_estimated_regime_corrected,residual_regime_corrected_c
2021-03-23 10:00:00+00:00,24.25219693055627,27.311150445275185,-3.0589535147189153,0,False,17.32374817894737,7834.279077553296,mid,-0.2935603234756208,27.017590121799564,-2.7653931912432945
2021-03-23 11:00:00+00:00,24.587592760023178,27.315821529932183,-2.7282287699090055,0,False,19.450725701465203,6715.056736521872,mid,-0.2935603234756208,27.022261206456562,-2.4346684464333848
2021-03-23 12:00:00+00:00,24.87631557694188,27.31982529358826,-2.4435097166463784,0,False,21.802798428819443,4295.575221861742,mid,-0.2935603234756208,27.02626497011264,-2.1499493931707576
2021-03-23 13:00:00+00:00,25.066089473969758,27.322386473132198,-2.2562969991624406,0,False,22.0391056877193,5703.220042818403,mid,-0.2935603234756208,27.028826149656577,-1.9627366756868199
2021-03-23 14:00:00+00:00,24.976263971080737,27.325786943417324,-2.3495229723365867,0,False,22.046252033687946,5475.258024315155,mid,-0.2935603234756208,27.032226619941703,-2.055962648860966
2021-03-23 15:00:00+00:00,24.446893819173177,27.32905149420584,-2.882157675032662,0,False,20.974589849462365,5270.745983468601,mid,-0.2935603234756208,27.035491170730218,-2.5885973515570413
2021-03-23 16:00:00+00:00,24.379525253924538,27.332194106590176,-2.9526688526656386,0,False,20.05035529588015,4931.017858059548,mid,-0.2935603234756208,27.038633783114555,-2.659108529190018
2021-03-23 17:00:00+00:00,24.26420060343497,27.335134159763843,-3.0709335563288747,0,False,18.537890818996416,4427.640290735902,mid,-0.2935603234756208,27.041573836288222,-2.777373232853254
2021-03-23 18:00:00+00:00,24.797359682166054,27.33777407943489,-2.5404143972688367,0,False,17.23329166485507,4619.089232853613,mid,-0.2935603234756208,27.04421375595927,-2.246854073793216
2021-03-23 19:00:00+00:00,24.805770077874705,27.34052814733669,-2.5347580694619865,0,False,16.87695192611684,4522.423013614896,mid,-0.2935603234756208,27.04696782386107,-2.2411977459863657
2021-03-23 20:00:00+00:00,24.735194171858417,27.343224578995013,-2.608030407136596,0,False,14.913143322222224,4722.857968047005,cold,-1.9697722199045593,25.373452359090454,-0.6382581872320365
2021-03-23 21:00:00+00:00,24.62555625259235,27.346040516276133,-2.720484263683783,0,False,12.462955157706093,4882.291326741619,cold,-1.9697722199045593,25.376268296371574,-0.7507120437792238
2021-03-23 22:00:00+00:00,24.470509610391503,27.34895151219297,-2.878441901801466,0,False,11.211077355311357,4814.349971418792,cold,-1.9697722199045593,25.37917929228841,-0.9086696818969067
