Date,Tin_measured,Tin_estimated,residual_c,segment_id,gap_before,Tout,Qhvac_W_A,tout_train_quantile_regime
2021-02-28 19:00:00+00:00,24.9046765828272,25.915729813148904,-1.0110532303217035,0,False,13.368617119298245,2991.204269795347,cold
2021-02-28 20:00:00+00:00,24.892157173871094,25.917513273524843,-1.0253560996537487,0,False,13.271933170411984,3000.8580521701992,cold
2021-02-28 21:00:00+00:00,24.891856838539603,25.919302489787107,-1.027445651247504,0,False,13.446314842391304,3059.011657844658,cold
2021-02-28 22:00:00+00:00,24.760878624662684,25.921126379514632,-1.160247754851948,0,False,13.610849898550724,3210.3285173290524,cold
2021-02-28 23:00:00+00:00,24.78020153828865,25.92304049012481,-1.1428389518361577,0,False,13.53490944746377,3071.486101097856,cold
2021-03-01 00:00:00+00:00,24.831509946279475,25.92487181763508,-1.0933618713556044,0,False,13.340271155797105,2726.8655356024333,cold
2021-03-01 01:00:00+00:00,24.764061010451545,25.926497669327848,-1.1624366588763024,0,False,12.657449111721611,3018.512987223686,cold
2021-03-01 02:00:00+00:00,24.80678463597451,25.928297411740793,-1.1215127757662842,0,False,12.640904103942653,3083.497819393086,cold
2021-03-01 03:00:00+00:00,24.794185479839197,25.930135900534875,-1.1359504206956785,0,False,12.758140494382022,3231.6398727891506,cold
2021-03-01 04:00:00+00:00,24.75699593996162,25.932062717244154,-1.1750667772825345,0,False,12.933691307971015,3178.257792451236,cold
2021-03-01 05:00:00+00:00,24.7883922873603,25.93395770566323,-1.1455654183029296,0,False,12.984971266666667,3145.9154339066254,cold
2021-03-01 06:00:00+00:00,24.677562291212755,25.93583341038638,-1.2582711191736244,0,False,12.741562854166666,3209.576821054118,cold
2021-03-01 07:00:00+00:00,24.661605594776297,25.937747072263644,-1.2761414774873465,0,False,12.863399462962962,3142.194481287967,cold
2021-03-01 08:00:00+00:00,24.71541961604713,25.93962055833833,-1.2242009422912012,0,False,13.825106472527471,3083.0118080301568,cold
2021-03-01 09:00:00+00:00,24.71274363805377,25.94145875807523,-1.2287151200214588,0,False,14.3136882014652,3644.453160793361,cold
2021-03-01 10:00:00+00:00,24.74554878977801,25.94363171048737,-1.1980829207093606,0,False,14.6784936835206,7090.365755035383,cold
2021-03-01 11:00:00+00:00,24.796899837917756,25.947859245355886,-1.1509594074381297,0,False,15.17515095212766,5025.515934555597,cold
2021-03-01 12:00:00+00:00,24.93560501300928,25.950855639678387,-1.0152506266691077,0,False,15.689688020833332,5048.816303833949,cold
2021-03-01 13:00:00+00:00,25.04473065573072,25.953865926868758,-0.9091352711380374,0,False,16.030367393772895,5039.520712053983,mid
2021-03-01 14:00:00+00:00,24.9958076024621,25.956870671886506,-0.9610630694244051,0,False,16.214485264044946,4902.843760957682,mid
2021-03-01 15:00:00+00:00,25.14873008545724,25.959793925095013,-0.8110638396377716,0,False,15.768175428315413,4970.90112626412,cold
2021-03-01 16:00:00+00:00,25.082254823509626,25.962757756379187,-0.880502932869561,0,False,15.24009276811594,3286.1006469461163,cold
2021-03-01 17:00:00+00:00,25.162117517167243,25.964717046148756,-0.8025995289815135,0,False,14.813623195652172,2500.952022617021,cold
2021-03-01 18:00:00+00:00,25.159339469535944,25.966208200619594,-0.8068687310836502,0,False,14.23908796594982,2663.0340799166534,cold
2021-03-01 19:00:00+00:00,25.07883267140528,25.96779599413335,-0.8889633227280704,0,False,14.1,2832.653687738617,cold
2021-03-01 20:00:00+00:00,25.06334153479272,25.96948492112776,-0.9061433863350388,0,False,13.997661,3046.0593677432057,cold
2021-03-01 21:00:00+00:00,25.011518777323047,25.971301088522583,-0.959782311199536,0,False,13.495528354385966,3109.60753375038,cold
2021-03-01 22:00:00+00:00,24.929787838843563,25.973155145405826,-1.0433673065622635,0,False,12.95139126344086,3309.455549178101,cold
2021-03-01 23:00:00+00:00,24.718504549191323,25.975128358830066,-1.256623809638743,0,False,11.869365642592594,3249.7755234561,cold
2021-03-02 00:00:00+00:00,24.773122424434344,25.977065988119936,-1.2039435636855913,0,False,11.144227146135266,3352.1391578129565,cold
2021-03-02 01:00:00+00:00,24.732352000618903,25.97906464999801,-1.2467126493791056,0,False,10.819750088768116,3421.273880779784,cold
2021-03-02 02:00:00+00:00,24.75164296937045,25.98110453238823,-1.2294615630177788,0,False,11.36601579609929,3413.709909579517,cold
2021-03-02 03:00:00+00:00,24.68974051656012,25.98313990518989,-1.2933993886297692,0,False,11.399382857142855,3388.72320727076,cold
2021-03-02 04:00:00+00:00,24.592303205890424,25.98516038000245,-1.3928571741120273,0,False,11.387398903703703,3402.917274789668,cold
2021-03-02 05:00:00+00:00,24.615283040103744,25.987189317841416,-1.371906277737672,0,False,11.257690335164837,3392.8392247223783,cold
2021-03-02 06:00:00+00:00,24.4645858142994,25.98921224668825,-1.5246264323888497,0,False,10.058661351851852,3334.400009493494,cold
2021-03-02 07:00:00+00:00,24.41064797723877,25.991200331146477,-1.5805523539077058,0,False,10.022645630824371,3355.194127062761,cold
2021-03-02 08:00:00+00:00,24.49492324531005,25.99320081381355,-1.4982775685035001,0,False,12.59689297069597,3782.137406796333,cold
2021-03-02 09:00:00+00:00,24.51203516163112,25.995455857646075,-1.4834206960149565,0,False,13.97901618115942,3714.9934687626615,cold
2021-03-02 10:00:00+00:00,24.65666715181791,25.99767086859459,-1.3410037167766795,0,False,14.9937707985348,3638.555401187952,cold
2021-03-02 11:00:00+00:00,24.72712851818697,25.999840304924938,-1.2727117867379683,0,False,15.898212416666668,3237.1223729807884,cold
2021-03-02 12:00:00+00:00,24.853870169782407,26.001770392393745,-1.1479002226113373,0,False,16.681224480072466,3076.750728400361,mid
2021-03-02 13:00:00+00:00,25.038340995694384,26.00360486075785,-0.9652638650634664,0,False,17.197078085185186,3119.292814200028,mid
2021-03-02 14:00:00+00:00,25.08369273388827,26.00546469462387,-0.921771960735601,0,False,17.322692104166666,3146.1612182567374,mid
2021-03-02 15:00:00+00:00,25.11813405354817,26.00734054851543,-0.889206494967258,0,False,16.959327525641022,3111.7277596777217,mid
2021-03-02 16:00:00+00:00,25.1793545544852,26.009195871663973,-0.8298413171787722,0,False,16.857897060283687,3136.8086507715198,mid
2021-03-02 17:00:00+00:00,25.197342199862145,26.011066148916267,-0.8137239490541219,0,False,16.3030192535461,3107.533477360271,mid
2021-03-02 18:00:00+00:00,25.17818756616603,26.01291897087076,-0.8347314047047298,0,False,15.475561824561405,3153.5777296464794,cold
2021-03-02 19:00:00+00:00,25.051091635554787,26.014799245624296,-0.963707610069509,0,False,15.276565508960571,3127.6134395631925,cold
2021-03-02 20:00:00+00:00,25.048156592696184,26.01666403937152,-0.9685074466753356,0,False,14.928753121376811,3127.049579071605,cold
2021-03-02 21:00:00+00:00,25.01802189415643,26.01852849670903,-1.0005066025526013,0,False,14.351038195340502,3196.8165532771304,cold
2021-03-02 22:00:00+00:00,24.95231831712332,26.020434551374983,-1.0681162342516615,0,False,13.51920083508772,3409.25849020462,cold
2021-03-02 23:00:00+00:00,24.89735764259301,26.022467271373035,-1.1251096287800237,0,False,13.139374985960146,3410.491159760759,cold
2021-03-03 00:00:00+00:00,24.923129536775164,26.02450072610013,-1.101371189324965,0,False,13.298940967852683,3402.675270683616,cold
2021-03-03 01:00:00+00:00,24.82292132383321,26.026529520798075,-1.2036081969648649,0,False,13.346642634408605,3348.724728910321,cold
2021-03-03 02:00:00+00:00,24.628688860245543,26.02852614818915,-1.3998372879436083,0,False,12.936386989361704,3406.837770850585,cold
2021-03-03 03:00:00+00:00,24.69391814292745,26.03055742450035,-1.3366392815729,0,False,12.85916675,3527.482782085652,cold
2021-03-03 04:00:00+00:00,24.76230278775312,26.032660633840024,-1.2703578460869025,0,False,12.964830373188406,3561.158851095297,cold
2021-03-03 05:00:00+00:00,24.750805746891977,26.0347839221778,-1.2839781752858244,0,False,12.835729764492752,3528.514115756274,cold
