Date,Tin_measured,Tin_estimated,residual_c,cumulative_gap_c_h
2021-02-14 00:00:00+00:00,25.644975215737194,25.320966967939246,0.3240082477979452,-1035.241340330319
2021-02-15 00:00:00+00:00,25.652383472359407,25.364988733753123,0.2873947386062861,-1028.3438666037682
2021-02-16 00:00:00+00:00,25.369377518291156,25.41364472650784,-0.04426720821668514,-1029.4062796009682
2021-02-17 00:00:00+00:00,25.51384289546974,25.461561039191466,0.05228185627827416,-1028.1515150502896
2021-02-18 00:00:00+00:00,25.603258508345334,25.507628663567093,0.09562984477823822,-1025.8563987756122
2021-02-19 00:00:00+00:00,25.542746989072004,25.553643209627904,-0.010896220555895564,-1026.1179080689537
2021-02-20 00:00:00+00:00,25.392373446359375,25.598827367810216,-0.2064539214508403,-1031.0728021837735
2021-02-21 00:00:00+00:00,25.047709504613866,25.642600280243567,-0.5948907756296956,-1045.350180798886
2021-02-22 00:00:00+00:00,24.77105688188905,25.693030353937274,-0.9219734720482283,-1067.4775441280433
2021-02-23 00:00:00+00:00,25.03028136312157,25.74410381434399,-0.7138224512224226,-1084.609282957381
2021-02-24 00:00:00+00:00,24.929556530555747,25.79031437879019,-0.8607578482344432,-1105.2674713150077
2021-02-25 00:00:00+00:00,25.1651455805315,25.834420111282444,-0.6692745307509474,-1121.3300600530306
2021-02-26 00:00:00+00:00,25.047219933763586,25.876609775325388,-0.8293898415618032,-1141.2354162505133
2021-02-27 00:00:00+00:00,24.90075173896679,25.920352772595013,-1.0196010336282229,-1165.7058410575905
2021-02-28 00:00:00+00:00,24.880959831430616,25.963078710680094,-1.0821188792494758,-1191.6766941595783
2021-03-01 00:00:00+00:00,24.89092831692002,26.007938684816505,-1.117010367896486,-1218.4849429890944
2021-03-02 00:00:00+00:00,24.834845849208858,26.05779463938399,-1.2229487901751348,-1247.8357139532973
2021-03-03 00:00:00+00:00,24.88072678262664,26.10810062013375,-1.227373837507113,-1277.2926860534678
2021-03-04 00:00:00+00:00,24.77125048914841,26.16294666071143,-1.3916961715630205,-1310.6933941709806
2021-03-05 00:00:00+00:00,24.703581094273385,26.216359083460542,-1.5127779891871587,-1347.0000659114726
2021-03-06 00:00:00+00:00,24.51350621372501,26.260668842873216,-1.7471626291482052,-1388.9319690110294
2021-03-07 00:00:00+00:00,24.068795192304165,26.30207779655181,-2.2332826042476444,-1442.530751512973
2021-03-08 00:00:00+00:00,23.94093450022251,26.34921651742935,-2.4082820172068398,-1500.3295199259371
2021-03-09 00:00:00+00:00,23.862473104854498,26.42738794648891,-2.5649148416344167,-1561.887476125163
2021-03-10 00:00:00+00:00,23.889148296165022,26.5180833100646,-2.628935013899576,-1624.981916458753
2021-03-11 00:00:00+00:00,24.158570208262248,26.605290075972974,-2.446719867710724,-1683.7031932838104
2021-03-12 00:00:00+00:00,24.312434949571074,26.68046325471917,-2.3680283051480946,-1740.5358726073646
2021-03-13 00:00:00+00:00,24.568258653283806,26.72427778551482,-2.156019132231013,-1792.2803317809087
2021-03-14 00:00:00+00:00,24.178152516399578,26.764104795080282,-2.5859522786807023,-1854.343186469246
2021-03-15 00:00:00+00:00,24.675118670622652,26.802226430322023,-2.127107759699373,-1905.3937727020307
2021-03-16 00:00:00+00:00,24.50518361023428,26.841973424236357,-2.336789814002079,-1961.4767282380803
2021-03-17 00:00:00+00:00,24.69730453122452,26.882494597513446,-2.1851900662889263,-2013.9212898290143
2021-03-18 00:00:00+00:00,24.14013425821199,26.935472457214644,-2.795338199002654,-2081.0094066050783
2021-03-19 00:00:00+00:00,23.615359181923186,27.027445191647654,-3.412086009724469,-2162.899470838465
2021-03-20 00:00:00+00:00,23.40262792587464,27.117374097474123,-3.7147461715994825,-2252.0533789568526
2021-03-21 00:00:00+00:00,23.44361480424297,27.208688581932453,-3.765073777689486,-2342.4151496214013
2021-03-22 00:00:00+00:00,23.704791837090227,27.300205679437443,-3.595413842347217,-2428.705081837734
2021-03-23 00:00:00+00:00,24.20742458530555,27.393131207386872,-3.1857066220813213,-2505.1620407676855
2021-03-24 00:00:00+00:00,24.52320277967337,27.47798242171852,-2.9547796420451444,-2576.076752176769
2021-03-25 00:00:00+00:00,24.849796235897898,27.558078893701367,-2.7082826578034696,-2641.075535964052
2021-03-26 00:00:00+00:00,25.270293263017834,27.633684653340648,-2.363391390322811,-2697.7969293317997
2021-03-27 00:00:00+00:00,25.445648264259663,27.698999399999437,-2.2533511357397686,-2751.8773565895535
2021-03-28 00:00:00+00:00,25.231608174306842,27.760809878594074,-2.529201704287232,-2812.578197492448
2021-03-29 00:00:00+00:00,25.27853976811311,27.820886688591575,-2.542346920478465,-2873.594523583929
2021-03-30 00:00:00+00:00,25.15368857381078,27.871291617697466,-2.717603043886687,-2938.81699663721
2021-03-31 00:00:00+00:00,25.298800738007913,27.90606170340917,-2.6072609654012595,-3001.391259806842
2021-04-01 00:00:00+00:00,25.54625294115338,27.939886004115106,-2.393633062961724,-3058.838453317924
2021-04-02 00:00:00+00:00,25.94067967143575,27.971827269714165,-2.0311475982784155,-3107.585995676605
2021-04-03 00:00:00+00:00,26.149449864199436,28.00401264922284,-1.8545627850233999,-3152.095502517167
2021-04-04 00:00:00+00:00,26.174728993101763,28.035735389084113,-1.8610063959823533,-3196.759656020744
2021-04-05 00:00:00+00:00,26.20952206436864,28.06658626516624,-1.8570642007976002,-3241.3291968398867
2021-04-06 00:00:00+00:00,26.443259711948382,28.10026048517652,-1.6570007732281387,-3281.097215397361
2021-04-07 00:00:00+00:00,26.340956798093703,28.12966741101565,-1.7887106129219459,-3324.0262701074894
2021-04-08 00:00:00+00:00,25.91669372674302,28.170757711765955,-2.2540639850229347,-3378.1238057480405
2021-04-09 00:00:00+00:00,25.7744190566584,28.22022243079652,-2.445803374138123,-3436.823086727355
2021-04-10 00:00:00+00:00,25.728628414807158,28.262291742481224,-2.5336633276740677,-3497.6310065915322
2021-04-11 00:00:00+00:00,26.05314671465021,28.29833164613593,-2.2451849314857175,-3551.5154449471897
2021-04-12 00:00:00+00:00,25.912910190549045,28.33050554920705,-2.417595358658009,-3609.537733554982
2021-04-13 00:00:00+00:00,26.007661571808836,28.362015635129655,-2.3543540633208226,-3666.0422310746812
2021-04-14 00:00:00+00:00,25.98734642101051,28.39130560584122,-2.403959184830709,-3723.7372515106194
2021-04-15 00:00:00+00:00,25.391800890423635,28.419366997800893,-3.027566107377261,-3796.398838087674
2021-04-16 00:00:00+00:00,24.848993217207518,28.432084386212797,-3.5830911690052827,-3882.3930261438013
2021-04-17 00:00:00+00:00,24.687794060728237,28.432925622948787,-3.745131562220548,-3972.276183637094
2021-04-18 00:00:00+00:00,24.784225765431902,28.428500448559877,-3.644274683127975,-4059.738776032166
2021-04-19 00:00:00+00:00,24.950399228059783,28.427915159396743,-3.4775159313369595,-4143.199158384252
2021-04-20 00:00:00+00:00,25.45544968116899,28.43101665919208,-2.975566978023084,-4214.612765856805
2021-04-21 00:00:00+00:00,25.46469303218275,28.431136989389813,-2.96644395720706,-4285.807420829775
2021-04-22 00:00:00+00:00,25.47818390325567,28.4297867912983,-2.951602888042633,-4356.6458901428
2021-04-23 00:00:00+00:00,25.412968431026624,28.433357103134114,-3.0203886721074897,-4429.135218273379
2021-04-24 00:00:00+00:00,25.33918562016908,28.433771461073018,-3.094585840903939,-4503.405278455072
2021-04-25 00:00:00+00:00,25.20058559058084,28.43158200206979,-3.2309964114889502,-4580.949192330809
2021-04-26 00:00:00+00:00,25.50435070817267,28.431002634735933,-2.926651926563259,-4651.188838568328
2021-04-27 00:00:00+00:00,25.78229733329985,28.430091781710676,-2.647794448410826,-4714.735905330187
2021-04-28 00:00:00+00:00,25.931060838211213,28.42830600222287,-2.4972451640116566,-4774.669789266466
2021-04-29 00:00:00+00:00,26.24075623612411,28.427959271296572,-2.187203035172463,-4827.162662110606
2021-04-30 00:00:00+00:00,26.23947513849438,28.42731529672766,-2.187840158233282,-4879.670825908203
2021-05-01 00:00:00+00:00,26.407750262321457,28.426621872965416,-2.018871610643959,-4928.123744563657
2021-05-02 00:00:00+00:00,26.319711146371574,28.42585523660991,-2.1061440902383377,-4978.671202729378
2021-05-03 00:00:00+00:00,26.033251831525522,28.424664698440356,-2.391412866914832,-5036.065111535333
2021-05-04 00:00:00+00:00,26.27044979386477,28.42299391746541,-2.152544123600643,-5087.726170501749
2021-05-05 00:00:00+00:00,26.717185304946057,28.422255381415905,-1.7050700764698477,-5128.647852337023
2021-05-06 00:00:00+00:00,27.17682746168326,28.422716249286,-1.2458887876027425,-5158.549183239491
2021-05-07 00:00:00+00:00,27.62135991491878,28.4254009912101,-0.8040410762913233,-5177.846169070483
2021-05-08 00:00:00+00:00,27.896206047915985,28.42975606413724,-0.5335500162212581,-5190.651369459791
2021-05-09 00:00:00+00:00,27.761943857931527,28.434217933888743,-0.6722740759572142,-5206.785947282764
2021-05-10 00:00:00+00:00,27.87816696387388,28.43987123231507,-0.561704268441189,-5220.266849725353
2021-05-11 00:00:00+00:00,27.082139833438493,28.443108185556593,-1.3609683521180973,-5252.930090176188
