Date,Tin,Tout,Qhvac_W_A
2021-09-10T08:00:00+0000,32.665922428551774,28.055816714912282,4418.639529579415
2021-09-10T09:00:00+0000,32.240449921191356,30.05270044057971,9397.064244354826
2021-09-10T10:00:00+0000,32.43391602236321,31.43938300997151,9959.45774486002
2021-09-10T11:00:00+0000,32.827225794429665,32.85529556725146,7604.397169104937
2021-09-10T12:00:00+0000,33.226453009497355,33.803157222701145,6449.194999053186
2021-09-10T13:00:00+0000,33.34483097217701,34.52708925071225,5554.264922961468
2021-09-10T14:00:00+0000,33.41748715615914,35.07166712898551,5336.51735883985
2021-09-10T15:00:00+0000,33.09816905746302,33.16000097246376,3680.4927451002254
2021-09-10T16:00:00+0000,32.81905643303988,30.945259867256638,2165.0609708463458
2021-09-10T17:00:00+0000,32.949721081261806,30.013289739130435,987.9842647464051
2021-09-10T18:00:00+0000,32.94637769457161,29.393547907079643,807.356813737317
2021-09-10T19:00:00+0000,33.13024885766008,28.848790053623187,846.6867842609043
2021-09-10T20:00:00+0000,33.00891179053833,28.12508548082596,956.7425668562685
2021-09-10T21:00:00+0000,33.08174365964429,26.105132462643677,1069.26284524831
2021-09-10T22:00:00+0000,33.00551301151162,24.058326581196578,1331.907884216064
2021-09-10T23:00:00+0000,32.99585494172984,23.241170848898467,1140.7377918903153
2021-09-11T00:00:00+0000,32.91062142847981,22.54835022536232,1125.9703057521383
2021-09-11T01:00:00+0000,32.84506310914692,22.230100131578943,1094.8846537521347
2021-09-11T02:00:00+0000,32.77633691870648,21.857645885507246,931.8600712253126
2021-09-11T03:00:00+0000,32.71300055475311,21.09777719321534,900.4108633338685
2021-09-11T04:00:00+0000,32.67304694963538,20.83260996956522,912.7354968175849
2021-09-11T05:00:00+0000,32.63356789292738,20.22467671091445,1069.6249833613515
2021-09-11T06:00:00+0000,32.62045826069091,20.931647714689266,924.3179043826573
2021-09-11T07:00:00+0000,32.64468715442281,23.823406063988095,900.8664506590759
2021-09-11T08:00:00+0000,32.86628424152824,25.8441007057971,673.7678553136002
2021-09-11T09:00:00+0000,33.06903838285636,27.457108296969697,806.9992954392137
2021-09-11T10:00:00+0000,33.26854364095335,29.39982454129793,820.7695805366972
2021-09-11T11:00:00+0000,33.343172349029516,32.02381465643275,1203.405430117731
2021-09-11T12:00:00+0000,33.46596081508191,33.19454834900285,1262.293806086868
2021-09-11T13:00:00+0000,33.39981664316381,33.56894548198198,1225.0518476107375
2021-09-11T14:00:00+0000,33.191579271399455,33.28996541014492,1437.5065167301875
2021-09-11T15:00:00+0000,33.08369824256366,32.64393160324484,1330.5670455931856
2021-09-11T16:00:00+0000,33.041307258605954,31.61257097101449,980.7682424762585
2021-09-11T17:00:00+0000,33.018759222709825,30.448645184365784,952.3555162183263
2021-09-11T18:00:00+0000,33.16858830638483,28.573170211309524,810.0624470496814
2021-09-11T19:00:00+0000,33.25554474640866,27.30235791369048,780.2356029500654
2021-09-11T20:00:00+0000,33.169623511989094,25.47445944791667,805.7073600915649
2021-09-11T21:00:00+0000,33.17817181448525,24.687325807807806,1022.5430815707931
2021-09-11T22:00:00+0000,33.06457324697154,23.310445104719765,1184.4314307705229
2021-09-11T23:00:00+0000,33.04128777007667,22.560521875,1224.775330554529
2021-09-12T00:00:00+0000,32.93485245117554,21.8329074024024,1120.0276059213093
2021-09-12T01:00:00+0000,32.90224261036352,21.03523987087087,1090.211329477013
2021-09-12T02:00:00+0000,32.86327883721195,20.647803080409357,959.3615023589158
2021-09-12T03:00:00+0000,32.68853671845935,19.94774674057971,1066.4693354482258
2021-09-12T04:00:00+0000,32.60856450212245,19.54683875,883.4275772661434
2021-09-12T05:00:00+0000,32.542914269327305,19.29751370684524,889.7552476748069
2021-09-12T06:00:00+0000,32.46910362340966,20.137288023809525,930.2478062565389
2021-09-12T07:00:00+0000,32.440300477464255,23.32622683043478,926.4908437756354
2021-09-12T08:00:00+0000,32.63585873887954,25.196837376106195,748.7637359568205
2021-09-12T09:00:00+0000,32.98441096077189,27.23260214766082,874.2582619189631
2021-09-12T10:00:00+0000,33.3227683111945,29.852498753623188,840.7351646595412
2021-09-12T11:00:00+0000,33.48845736064067,32.745476209821426,983.2780768486447
2021-09-12T12:00:00+0000,33.5266373463537,34.31657024041298,1300.476268788799
2021-09-12T13:00:00+0000,33.51348667073071,33.78846749707602,1414.6440091681627
2021-09-12T14:00:00+0000,33.52129586859187,33.197375064896754,1510.2790402319285
2021-09-12T15:00:00+0000,33.50679717202554,32.637233997050146,1539.4648401109373
2021-09-12T16:00:00+0000,33.48974629380861,31.15121657522124,1483.0489776871702
2021-09-12T17:00:00+0000,33.3922293408139,29.272713546546548,1234.697696766877
2021-09-12T18:00:00+0000,33.396471439232286,27.779637324324323,1201.69378262803
2021-09-12T19:00:00+0000,33.288165873331806,26.513911678466076,1187.94357590441
2021-09-12T20:00:00+0000,33.229460088431885,25.486510953216374,1277.9033560019564
2021-09-12T21:00:00+0000,33.22694178033891,23.84847599122807,1290.9009046967035
2021-09-12T22:00:00+0000,33.21456237263808,22.674855243478262,1577.1989413846507
2021-09-12T23:00:00+0000,33.02792623401743,22.20119461996067,1485.887656560666
2021-09-13T00:00:00+0000,33.04134023432828,22.181803756944444,1408.0585534646855
2021-09-13T01:00:00+0000,32.92609153816683,21.657771306784664,1029.9801006723753
2021-09-13T02:00:00+0000,32.88623944417134,22.031014762762762,1217.916205059097
2021-09-13T03:00:00+0000,32.83999723690992,21.83783276754386,1337.3364943202967
2021-09-13T04:00:00+0000,32.78471186590054,21.490042396755165,1773.268686998518
2021-09-13T05:00:00+0000,32.74680634947149,21.567505650584796,3702.7201472081406
2021-09-13T06:00:00+0000,32.62864373541059,22.327410289085545,4082.6520458800987
2021-09-13T07:00:00+0000,32.52196663861372,23.045674181547618,1672.957840510851
2021-09-13T08:00:00+0000,32.57470627851844,23.538831153392334,1447.9860461460005
2021-09-13T09:00:00+0000,32.44467568146343,24.446000157817107,2264.917459727152
2021-09-13T10:00:00+0000,32.42255859477673,25.024002755072463,5287.485963476492
2021-09-13T11:00:00+0000,32.378689502132524,25.602301663716815,5078.035742312631
2021-09-13T12:00:00+0000,32.67652954941704,26.810400203869047,4850.585600654461
